name,fMF,nHBAcc,nHBDon,Lipinski,GhoseFilter,apol,bpol,Vabc,MW,AMW
COC(=O)C(=C\\c1ccc(s1)-c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc2c(-c3ccc(OC)cc3)c3sc(cc3c(-c3ccc(OC)cc3)c2s1)-c1sc(cc1C)-c1sc(cc1C)-c1ccc(\\C=C(/C#N)C(=O)OC)s1)\\C#N,0.4426229508196721,16,0,0,0,163.09089200000065,73.64110800000013,966.1633457206369,1168.0965051280011,9.574561517442632
Cn1c(-c2ccc(s2)-c2cc3ccccc3o2)c2c(c(-c3ccc(s3)-c3cc4ccccc4o3)n(C)c2=O)c1=O,0.6,6,0,0,0,77.98386,33.612140000000004,449.76544931540326,560.0864491200006,9.33477415200001
Cn1c(-c2cccs2)c2c(c(-c3ccc(s3)-c3ccc4cc(ccc4c3)-c3ccc(s3)-c3n(C)c(=O)c4c(-c5cccs5)n(C)c(=O)c34)n(C)c2=O)c1=O,0.5609756097560976,8,0,0,0,108.01820400000003,48.24179600000006,643.8416590638519,780.0993393760009,9.513406577756108
Cn1c(-c2ccc(s2)-c2ccc3c(c2)n(C)c2c4c5ccccc5n(C)c4c4c5ccccc5n(C)c4c32)c2c(c(-c3ccc(s3)-c3ccc4c(c3)n(C)c3c5c6ccccc6n(C)c5c5c6ccccc6n(C)c5c43)n(C)c2=O)c1=O,0.5454545454545454,10,0,0,0,166.44365000000067,70.49635000000012,880.6650648640326,1098.3498148400013,8.32083193060607
COc1cc2cc(sc2c2c(OC)cc3cc(sc3c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12,0.5416666666666666,12,0,0,0,128.10937600000003,60.646624000000095,750.4302374676383,952.064610744001,9.91733969525001
Cc1ccc(s1)-c1ccc(s1)-c1cc(F)c(-c2ccc(s2)-c2ccc3-c4sc(cc4C(C)(C)c3c2)-c2c(F)cc(-c3ccc(s3)-c3ccc(C)s3)c3nsnc23)c2nsnc12,0.6179775280898876,12,0,0,0,125.874204,54.55579600000008,696.846057391082,942.0047713360008,10.58432327343821
Cc1cc(\\C=c2\\sc(=C(C#N)C#N)n(C)c2=O)sc1-c1ccc(s1)-c1sc(cc1C)-c1cc2c(s1)-c1sc(cc1C21c2cc(ccc2-c2ccc(cc12)C(C)(C)C)C(C)(C)C)-c1cc(C)c(s1)-c1ccc(s1)-c1sc(\\C=c2\\sc(=C(C#N)C#N)n(C)c2=O)cc1C,0.4482758620689655,18,0,0,0,195.1208220000006,86.20917800000018,1141.1116951346785,1366.1515349680012,9.42173472391725
Cc1cc(sc1C=C(C#N)C#N)-c1sc(cc1C)-c1cc2n(C)c3cc(sc3c2s1)-c1cc(C)c(s1)-c1cc(C)c(C=C(C#N)C#N)s1,0.43661971830985913,11,0,0,0,100.026239,41.82376100000003,593.7485525804353,729.0277717360007,10.267996785014093
Cn1c(-c2ccc(s2)-c2ccc(s2)-c2ccc(F)s2)c2c(c(-c3ccc(s3)-c3ccc(s3)-c3ccc(F)s3)n(C)c2=O)c1=O,0.6129032258064516,8,0,0,0,87.76027400000002,40.19972600000003,518.3562112172948,691.9660602560007,11.16074290735485
CN1C(=O)c2c(sc(-c3ccc(s3)-c3cc4c(-c5ccc(C)s5)c5sc(cc5c(-c5ccc(C)s5)c4s3)-c3ccc(s3)-c3sc(-c4ccc(s4)-c4ccc(s4)-c4n(C)c(=O)c5c(-c6ccc(s6)-c6ccccc6)n(C)c(=O)c45)c4C(=O)N(C)C(=O)c34)c2C1=O)-c1ccc(s1)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3ccc(s3)-c3ccccc3)n(C)c(=O)c12,0.5955056179775281,22,0,0,0,247.93640800000028,107.82359200000015,1436.39566548705,1844.024956752001,10.359690768269667
Cc1ccc(s1)-c1ccc(s1)-c1ccc(-c2cc3c(s2)-c2cc4c(cc2C3(c2ccc(C)cc2)c2ccc(C)cc2)-c2sc(cc2C4(c2ccc(C)cc2)c2ccc(C)cc2)-c2ccc(-c3ccc(s3)-c3ccc(C)s3)c3nsnc23)c2nsnc12,0.5882352941176471,12,0,0,0,184.51965000000064,74.40035000000015,1014.6827384160032,1250.180115600001,9.192500850000007
Cc1ccc(s1)-c1ccc(s1)-c1ccc(s1)-c1c(F)c(F)c(-c2ccc(s2)-c2ccc(cc2)N(c2ccc3c(c2)-c2ccccc2C3(C)C)c2ccc3-c4ccccc4C(C)(C)c3c2)c2nsnc12,0.5636363636363636,8,0,0,0,144.78251300000036,59.64748700000009,814.9717513179982,989.1872097520012,8.992610997745466
Cc1ccc(s1)-c1c2cc(sc2c(-c2ccc(C)s2)c2cc(sc12)-c1c(F)c(F)c(-c2cc3n(C)c4cc(C)sc4c3s2)c2nsnc12)-c1c(F)c(F)c(-c2cc3n(C)c4cc(C)sc4c3s2)c2nsnc12,0.62,16,0,0,0,143.33820400000036,65.12179600000007,768.5303768233431,1131.9518677760009,11.319518677760009
Cc1c(F)cc(cc1F)-c1c2cc(sc2c(-c2cc(F)c(C)c(F)c2)c2cc(sc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12,0.5555555555555556,10,0,0,0,143.42696200000037,63.633038000000106,861.6856064320381,1094.0840444480011,10.130407818962974
Cc1ccc(s1)-c1ccc(s1)-c1c(F)c(F)c(-c2ccc(s2)-c2cc3c(s2)-c2cc4c(cc2C3(C)C)-c2sc(cc2C4(C)C)-c2ccc(s2)-c2c(F)c(F)c(-c3ccc(s3)-c3ccc(C)s3)c3nsnc23)c2nsnc12,0.6,14,0,0,0,155.15896200000049,67.7210380000001,866.8398490755637,1181.9926699680009,10.745387908800009
Cn1c(-c2ccc(s2)-c2ccc3-c4ccccc4C(=O)c3c2)c2c(c(-c3ccc(s3)-c3ccc4-c5ccccc5C(=O)c4c3)n(C)c2=O)c1=O,0.5945945945945946,6,0,0,0,97.35103200000003,35.88896800000001,582.1936299720421,684.1177492480007,9.244834449297306
Cc1ccc(s1)-c1ccc(s1)-c1c(F)c(F)c(-c2cc3sc4-c5cc6c(cc5C(c4c3s2)(c2ccc(C)cc2)c2ccc(C)cc2)-c2sc3cc(sc3c2C6(c2ccc(C)cc2)c2ccc(C)cc2)-c2c(F)c(F)c(-c3ccc(s3)-c3ccc(C)s3)c3nsnc23)c2nsnc12,0.6056338028169014,14,0,0,0,196.5604780000005,79.75952200000015,1093.3691282843251,1434.0865703520008,10.099201199661977
COc1cc(ccc1N(c1ccc(cc1OC)-c1ccc(s1)-c1ccc(s1)C(C)=C(C#N)C#N)c1ccc(cc1OC)-c1ccc(s1)-c1ccc(s1)C(C)=C(C#N)C#N)-c1ccc(s1)-c1ccc(s1)C(C)=C(C#N)C#N,0.4260869565217391,16,0,0,0,153.71092700000057,64.22307300000011,956.4970716151963,1097.1438641080013,9.540381427026098
CN1C(=S)S\\C(=C/c2ccc(s2)-c2ccc(s2)-c2cc3c(s2)-c2cc4c(cc2C3(c2ccc(C)cc2)c2ccc(C)cc2)-c2sc(cc2C4(c2ccc(C)cc2)c2ccc(C)cc2)-c2ccc(s2)-c2ccc(\\C=C3/SC(=S)N(C)C3=O)s2)C1=O,0.5606060606060606,12,0,0,0,181.7100640000006,75.44993600000014,1051.6896149677111,1268.092288776001,9.606759763454553
Cn1cc([C]2C(=O)[C](C2=O)c2c(O)cc(cc2O)N2[C@@H]3CCC[C@H]3c3c2ccc2ccccc32)c2ccccc12,0.5303030303030303,6,2,0,0,79.524618,31.239381999999992,460.875829762231,526.1892573120007,7.972564504727283
COC(=O)C(=C\\c1ccc(s1)-c1ccc(s1)-c1ccc(s1)-c1cc2c(-c3ccc(C)s3)c3sc(cc3c(-c3ccc(C)s3)c2s1)-c1ccc(s1)-c1ccc(s1)-c1ccc(\\C=C(/C#N)C(=O)OC)s1)\\C#N,0.5098039215686274,16,0,0,0,145.92537600000043,63.050624000000106,852.5059768709093,1091.956917504001,10.705459975529422
COc1c2cc(sc2c(OC)c2cc(sc12)-c1sc(C=C2C(=O)c3ccccc3C2=O)cc1C)-c1sc(C=C2C(=O)c3ccccc3C2=O)cc1C,0.5384615384615384,10,0,0,0,103.88861800000002,42.867382000000035,618.8915295236956,754.0612225520008,9.667451571179498
Cc1cc(sc1-c1ccc(cc1)C(=C\\c1ccc(cc1)N(c1ccccc1)c1ccccc1)\\C#N)-c1cc(F)c(-c2cc(C)c(s2)-c2ccc(cc2)C(=C\\c2ccc(cc2)N(c2ccccc2)c2ccccc2)\\C#N)c2nsnc12,0.5748031496062992,9,0,0,0,164.09627100000066,62.483729000000096,967.5876731937338,1086.3008367240013,8.553549895464577
Cc1cc(sc1-c1cc(C)c(s1)-c1ccc(cc1)C(=C\\c1ccc(cc1)N(c1ccccc1)c1ccccc1)\\C#N)-c1ccc(-c2cc(C)c(s2)-c2cc(C)c(s2)-c2ccc(cc2)C(=C\\c2ccc(cc2)N(c2ccccc2)c2ccccc2)\\C#N)c2nsnc12,0.564625850340136,11,0,0,0,192.04040800000064,75.31959200000014,1114.439261740677,1260.3170007920014,8.57358503940137
COc1c2cc(\\C=C3/SC(=S)N(C)C3=O)sc2c(OC)c2cc(sc12)-c1cc2c(OC)c3sc(cc3c(OC)c2s1)-c1cc2c(OC)c3sc(\\C=C4/SC(=S)N(C)C4=O)cc3c(OC)c2s1,0.4897959183673469,18,0,0,0,135.7733760000002,69.8146240000001,792.1906744679475,1059.936575984001,10.81567934677552
COc1c2cc(sc2c(OC)c2cc(sc12)-c1c(F)cc(-c2ccc(s2)-c2ccc(C)s2)c2nsnc12)-c1c(F)cc(-c2ccc(s2)-c2ccc(C)s2)c2nsnc12,0.6097560975609756,14,0,0,0,116.46103200000002,54.014968000000074,645.5759620180017,909.9633004480007,11.09711342009757
COc1cc(-c2ccc(s2)-c2sc(cc2C)-c2sc(\\C=C(/C#N)C(C)=O)cc2C)c(OC)cc1-c1ccc(s1)-c1sc(cc1C)-c1sc(\\C=C(/C#N)C(C)=O)cc1C,0.3829787234042553,12,0,0,0,123.63254800000001,57.22345200000009,748.9465866602119,872.099933632001,9.277658868425542
COc1ccc(cc1)C1(c2cc(sc2-c2cc3c(cc12)-c1sc(cc1C3(c1ccc(OC)cc1)c1ccc(OC)cc1)-c1ccc(-c2ccc(s2)-c2ccc(C)s2)c2nsnc12)-c1ccc(-c2ccc(s2)-c2ccc(C)s2)c2nsnc12)c1ccc(OC)cc1,0.5714285714285714,16,0,0,0,187.72765000000058,81.34435000000016,1049.8436462219656,1314.159774080001,9.386855529142863
CN1C(=O)N(C)C(=O)C(=Cc2cc(C)c(s2)-c2cc(C)c(s2)-c2cc(C)c(s2)-c2ccc(s2)-c2sc(cc2C)-c2sc(cc2C)-c2sc(C=C3C(=O)N(C)C(=O)N(C)C3=O)cc2C)C1=O,0.4666666666666667,13,0,0,0,136.3437200000002,69.39628000000012,819.5450977329197,992.0992820000014,9.448564590476204
Cc1ccc(cc1)-c1c2cc(sc2c(-c2ccc(C)cc2)c2cc(sc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12,0.5555555555555556,10,0,0,0,143.86613400000036,63.19386600000011,837.4153706168069,1022.1217316960012,9.464090108296308
Cc1ccc(s1)-c1ccc(s1)-c1ccc(s1)-c1ccc(-c2ccc3c(c2)n(C)c2c4ccc(cc4n(C)c32)-c2ccc(-c3ccc(s3)-c3ccc(s3)-c3ccc(C)s3)c3nsnc23)c2nsnc12,0.6274509803921569,14,0,0,0,142.65096200000033,61.7690380000001,759.8176035594565,1022.061063088001,10.020206500862756
CN1C(=S)S\\C(=C/c2cc(C)c(s2)-c2cc(C)c(s2)-c2ccc(s2)-c2sc(cc2C)-c2sc(\\C=C3/SC(=S)N(C)C3=O)cc2C)C1=O,0.5068493150684932,11,0,0,0,104.02061800000001,50.91938200000006,619.5965961280782,781.9480670720009,10.711617357150697
Cc1cc(C=C2C(=O)c3ccccc3C2=O)sc1-c1cc(C)c(s1)-c1ccc(s1)-c1sc(cc1C)-c1sc(C=C2C(=O)c3ccccc3C2=O)cc1C,0.5555555555555556,9,0,0,0,109.85820400000001,43.86179600000004,651.7756115950016,780.0591143760009,9.630359436740752
Cc1ccc(s1)-c1ccc(s1)-c1c(F)c(F)c(-c2ccc(s2)-c2cc3c(-c4ccc(C)s4)c4sc(cc4c(-c4ccc(C)s4)c3s2)-c2ccc(s2)-c2c(F)c(F)c(-c3ccc(s3)-c3ccc(C)s3)c3nsnc23)c2nsnc12,0.6481481481481481,16,0,0,0,158.29179000000042,68.62821000000008,876.7849801287089,1241.9055118400006,11.499125109629635
Cn1c(-c2cccs2)c2c(c(-c3ccc(s3)C#Cc3ccc(cc3)N(c3ccccc3)c3ccccc3)n(C)c2=O)c1=O,0.5735294117647058,5,0,0,0,87.49382500000002,36.86617500000001,527.7127790100877,595.1388190400008,8.7520414564706
CC(=C(C#N)C#N)c1ccc(s1)-c1ccc(s1)-c1ccc(s1)-c1ccc(cc1)N(c1ccc(cc1)-c1ccc(s1)-c1ccc(s1)-c1ccc(s1)C(C)=C(C#N)C#N)c1ccc(cc1)-c1ccc(s1)-c1ccc(s1)-c1ccc(s1)C(C)=C(C#N)C#N,0.5161290322580645,16,0,0,0,175.03492700000047,66.39507300000011,1055.729200668707,1253.075333248001,10.105446235870977
COC(=O)C(=C/c1ccc(s1)-c1ccc(-c2ccc(s2)-c2ccc3c(c2)n(C(C)C)c2cc(ccc32)-c2ccc(s2)-c2ccc(-c3ccc(\\C=C(/C#N)C(=O)OC)s3)c3nsnc23)c2nsnc12)\\C#N,0.49514563106796117,17,0,0,0,138.82216900000026,60.4838310000001,813.5212377906525,1023.091828536001,9.932930374135932
Cc1ccc(s1)-c1c2cc(sc2c(-c2ccc(C)s2)c2cc(sc12)-c1c(F)cc(-c2ccc(cc2)N(c2ccc(C)cc2)c2ccc(C)cc2)c2nsnc12)-c1c(F)cc(-c2ccc(cc2)N(c2ccc(C)cc2)c2ccc(C)cc2)c2nsnc12,0.5735294117647058,12,0,0,0,178.69365000000062,75.12635000000014,1001.914276018199,1228.2389280400012,9.03116858852942
COc1ccc(s1)-c1c2cc(sc2c(-c2ccc(OC)s2)c2cc(sc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12,0.5576923076923077,14,0,0,0,141.92296200000033,67.57303800000011,828.1028504684707,1066.024402808001,10.250234642384624
Cc1csc(c1)-c1sc(cc1C)-c1sc(cc1C)-c1sc(cc1C)-c1c(F)c(F)c(-c2cc(C)c(s2)-c2cc(C)c(s2)-c2cc(C)c(s2)-c2cc(C)cs2)c2nsnc12,0.5268817204301075,11,0,0,0,128.90496200000004,60.7550380000001,719.5878701848079,940.017644528001,10.107716607827967
C[Se]c1ccc(cc1)-c1c2cc(sc2c(-c2ccc([Se]C)cc2)c2cc(sc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12,0.5454545454545454,10,0,0,0,151.40613400000055,71.59386600000012,883.0371946460666,1181.954774296001,10.745043402690918
Cc1ccc(s1)-c1ccc(s1)-c1ccc(s1)-c1cc(F)c(-c2ccc(s2)-c2ccc(cc2)N(c2ccc3c(c2)-c2ccccc2C3(C)C)c2ccc3-c4ccccc4C(C)(C)c3c2)c2nsnc12,0.5636363636363636,8,0,0,0,144.89230600000036,59.53769400000009,808.9041923641904,971.1966315640012,8.829060286945465
Cn1c(-c2ccc(s2)-c2cc3ccc4cccc5ccc(c2)c3c45)c2c(c(-c3ccc(s3)-c3cc4ccc5cccc6ccc(c3)c4c56)n(C)c2=O)c1=O,0.6097560975609756,4,0,0,0,108.43420400000002,38.16579600000002,594.8032516212378,728.1592201360008,8.879990489463426
C[Si]1(C)c2cc(sc2-c2sc(cc12)-c1ccc(C#N)c2nsnc12)-c1ccc(C#N)c2nsnc12,0.6170212765957447,10,0,0,0,71.81151600000003,43.01848400000004,405.1070550401008,539.9775549140004,11.488884147106392
COc1ccc(cc1)-c1c2cc(sc2c(-c2ccc(OC)cc2)c2cc(sc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3cccs3)n(C)c(=O)c12,0.5454545454545454,12,0,0,0,145.4701340000004,66.66586600000011,854.9958245197879,1054.111560936001,9.582832372145464
Cc1ccc(s1)-c1ccc(s1)-c1ccc(s1)-c1ccc(-c2ccc(s2)-c2ccc(cc2)N(c2ccc3c(c2)-c2ccccc2C3(C)C)c2ccc3-c4ccccc4C(C)(C)c3c2)c2nsnc12,0.5636363636363636,8,0,0,0,145.00209900000036,59.42790100000009,802.8366334103824,953.2060533760013,8.665509576145466
Cc1cc(sc1-c1ccc(cc1)C(=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)\\C#N)-c1ccc(-c2cc(C)c(s2)-c2ccc(cc2)C(=C\\c2ccc(cc2)N(c2ccccc2)c2ccccc2)\\C#N)c2nsnc12,0.5748031496062992,9,0,0,0,164.20606400000068,62.3739360000001,961.5201142399261,1068.3102585360014,8.411891799496074
Cc1ccc(s1)-c1c2cc(sc2c(-c2ccc(C)s2)c2cc(sc12)-c1ccc(-c2ccc(cc2)N(c2ccc(C)cc2)c2ccc(C)cc2)c2nsnc12)-c1ccc(-c2ccc(cc2)N(c2ccc(C)cc2)c2ccc(C)cc2)c2nsnc12,0.5735294117647058,12,0,0,0,178.91323600000064,74.90676400000014,989.7791581105835,1192.2577716640014,8.766601262235305
Cc1ccc(s1)-c1c2cc(sc2c(-c2ccc(C)s2)c2cc(sc12)-c1ccc(-c2ccc(s2)-c2cccs2)c2nsnc12)-c1ccc(-c2ccc(s2)-c2cccs2)c2nsnc12,0.6818181818181818,14,0,0,0,130.89661800000007,55.24338200000008,699.5955968127267,977.9364568320008,11.112914282181826
Cc1ccc(s1)-c1ccc(cc1)-c1n(C)c(=O)c2c(-c3ccc(cc3)-c3ccc(C)s3)n(C)c(=O)c12,0.5,4,0,0,0,75.707032,34.152968,449.3788607556747,508.12792000800073,8.468798666800012
Cc1c(C)c(sc1-c1ccc(C=C(C#N)C#N)s1)-c1ccc(s1)-c1sc(c(C)c1C)-c1ccc(C=C(C#N)C#N)s1,0.4098360655737705,9,0,0,0,85.67586,34.64414000000001,529.5486771800818,620.0291516400006,10.164412321967223
COc1c(OC)c(-c2ccc(s2)-c2ccc(\\C=C/c3ccc(cc3)N(c3ccccc3)c3ccccc3)cc2)c2nsnc2c1-c1ccc(s1)-c1ccc(\\C=C\\c2ccc(cc2)N(c2ccccc2)c2ccccc2)cc1,0.5748031496062992,9,0,0,0,161.60365000000073,66.71235000000011,933.06091229072,1050.3095898400013,8.270154250708671
COC(=O)C(=C\\c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc2c(OC)c3sc(cc3c(OC)c2s1)-c1sc(cc1C)-c1sc(cc1C)-c1sc(\\C=C(/C#N)C(=O)OC)cc1C)\\C#N,0.3888888888888889,16,0,0,0,143.72372000000036,69.62828000000012,855.5351650639982,1044.0652050000012,9.667270416666678
CN1C(=S)S\\C(=C\\c2cc(C)c(s2)-c2ccc(s2)-c2sc(cc2C)-c2cc3c(s2)-c2sc(cc2C32c3cc(ccc3-c3ccc(cc23)C(C)(C)C)C(C)(C)C)-c2cc(C)c(s2)-c2ccc(s2)-c2sc(\\C=C3\\SC(=S)N(C)C3=O)cc2C)C1=O,0.4744525547445255,14,0,0,0,186.50082200000065,86.38917800000017,1073.258461931218,1302.0833809680014,9.504258255240886
COC(=O)C(=C\\c1cc(C)c(s1)-c1cc(C)c(s1)-c1ccc(s1)-c1sc(cc1C)-c1sc(\\C=C(/C#N)C(=O)OC)cc1C)\\C#N,0.352112676056338,11,0,0,0,94.024618,44.73138200000004,582.5809521338022,686.0496123120008,9.662670595943673
CN1C(=S)S\\C(=C\\c2ccc3n(C)c4ccc(cc4c3c2)-c2ccc(s2)-c2ccc(-c3ccc(s3)-c3ccc4n(C)c5ccc(\\C=C6/SC(=S)N(C)C6=O)cc5c4c3)c3nsnc23)C1=O,0.5876288659793815,13,0,0,0,133.34137600000014,57.718624000000084,760.6544689359193,972.063171264001,10.021269806845371
CN1C(=O)\\C(=C2\\C(=O)N(C)c3cc(ccc23)-c2sc(c3OCCOc23)-c2ccc(-c3cccs3)c3nsnc23)c2ccc(cc12)-c1sc(c2OCCOc12)-c1ccc(-c2cccs2)c2nsnc12,0.6530612244897959,16,0,0,0,132.31579000000013,61.5162100000001,755.2298933198252,1002.0551086800009,10.225052129387764
Cc1cc(C=C(C#N)C#N)sc1-c1cc(C)c(s1)-c1cc2n(C)c3cc(sc3c2s1)-c1sc(cc1C)-c1sc(C=C(C#N)C#N)cc1C,0.43661971830985913,11,0,0,0,100.02623899999999,41.82376100000003,593.7485525804353,729.0277717360007,10.267996785014093
CN1c2ccccc2Oc2cc(\\C=C(/C#N)c3ccc(cc3)-c3ccc(o3)-c3n(C)c(=O)c4c(-c5ccc(o5)-c5ccc(cc5)C(=C\\c5ccc6N(C)c7ccccc7Oc6c5)\\C#N)n(C)c(=O)c34)ccc12,0.5535714285714286,10,0,0,0,138.28372000000024,56.78828000000008,845.1933039738042,940.300933000001,8.395544044642866
Cc1ccc(s1)-c1c2cc(sc2c(-c2ccc(C)s2)c2cc(sc12)-c1ccc(-c2cc3n(C)c4cc(C)sc4c3s2)c2nsnc12)-c1ccc(-c2cc3n(C)c4cc(C)sc4c3s2)c2nsnc12,0.62,16,0,0,0,143.77737600000034,64.6826240000001,744.2601410081121,1059.989555024001,10.59989555024001
COC(=O)C(=C\\c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc(C)c(s1)-c1cc2c(OC)c3sc(cc3c(OC)c2s1)-c1sc(cc1C)-c1sc(cc1C)-c1sc(\\C=C(/C#N)C(=O)OC)cc1C)\\C#N,0.3888888888888889,16,0,0,0,143.72372000000036,69.62828000000012,855.5351650639982,1044.0652050000012,9.667270416666678
Cc1ccc(s1)-c1c2cc(sc2c(-c2ccc(C)s2)c2cc(sc12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3ccc(s3)-c3ccc(C)cc3)n(C)c(=O)c12)-c1ccc(s1)-c1n(C)c(=O)c2c(-c3ccc(s3)-c3ccc(C)cc3)n(C)c(=O)c12,0.546875,12,0,0,0,171.70047800000057,76.13952200000014,990.3345181175578,1214.1284739520013,9.48537870275001
COC(=O)C(=C\\c1cc(C)c(s1)-c1cc(C)c(s1)-c1ccc(s1)-c1sc(cc1C)-c1sc(cc1C)-c1ccc(-c2cc(C)c(s2)-c2cc(C)c(s2)-c2ccc(s2)-c2sc(cc2C)-c2sc(\\C=C(/C#N)C(=O)OC)cc2C)c2nsnc12)\\C#N,0.4573643410852713,19,0,0,0,177.0604780000006,81.83552200000014,1034.8025389882696,1286.0446869520013,9.969338658542645
CC(C)c1cc(C(C)C)c(-c2ccc(s2)-c2n(C)c(=O)c3c(-c4ccc(s4)-c4c(cc(cc4C(C)C)C(C)C)C(C)C)n(C)c(=O)c23)c(c1)C(C)C,0.2777777777777778,4,0,0,0,123.76440799999996,66.2555920000001,726.1146243373915,732.3783210320015,6.78128075029631
c1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1,0.6111111111111112,0,0,0,0,46.075101999999994,14.044897999999998,243.78479070873408,278.1095504480004,7.725265290222233
CC1(C)\\C(=C/C=C2\\C(=O)c3ccccc3C2=C(C#N)C#N)N2CCCc3cccc1c23,0.4423076923076923,4,0,0,1,63.194652999999995,24.785346999999994,396.8358487294454,403.16846229200064,7.753239659461551
c1ccc2cc3cc4ccccc4cc3cc2c1,0.6,0,0,0,1,38.06151599999999,12.038483999999999,203.13022665653028,228.093900384,7.6031300127999994
CN1C(=O)\\C(=C2\\C(=O)N(C)c3cc(ccc23)-c2ccc(s2)-c2ccc(C)s2)c2ccc(cc12)-c1ccc(s1)-c1ccc(C)s1,0.5428571428571428,6,0,0,0,92.860618,41.07938200000003,535.7505263087379,646.0877120720008,9.229824458171441
CC(C)(C)c1nc(sc1\\C=C\\[C]1N(Cc2ccccc2)c2ccccc2C1(C)C)[C](C#N)C#N,0.3709677419354839,5,0,0,0,74.400204,34.539796,453.59983624544526,464.2034678960008,7.487152708000013
CN1\\C(=C\\C=C2/C(=O)c3ccccc3C2=C(C#N)C#N)C(C)(C)c2ccccc12,0.4166666666666667,4,0,1,1,58.521066999999995,22.778932999999995,374.6003372294725,377.1528122280005,7.857350254750011
CCc1cc2cc3c(C#C[Si](CC)(CC)CC)c4cc5sc(CC)cc5cc4c(C#C[Si](CC)(CC)CC)c3cc2s1,0.22727272727272727,2,0,0,0,110.99247799999998,81.94752200000015,623.2833754121331,622.2579465320014,7.071113028772743
C[Si](C)(C)C#Cc1c2cc3ccccc3cc2c(C#C[Si](C)(C)C)c2cc3ccccc3cc12,0.34375,0,0,0,0,84.50379,60.976210000000094,477.21649722487723,470.18860402000087,7.3466969378125135
