,PCE,polarizability,delLA,delLD,N_atom,Eg,lamda_h,DIP,AL-DH,delHD,E_bind,DL-AL,delGE,E_T1,fMF,nHBAcc,apol,bpol,Vabc,MW,AMW,ABC,ABCGG,nAromAtom,nAromBond,C1SP2,C2SP2,C3SP2,C1SP3,HybRatio,FCSP3
0,9.84,2609.936,0.033470005,0.009251871,130,530.36,0.344485262,6.210168907,3.40686553,0.218779544,1.727248407,0.149118395,1.635171153,1.6513,0.6117,34,301.898752,135.061248,1667.838824,2275.851075,11.04782075,118.52217030920504,74.23644237439984,114,122,2,70,20,10,0.1132075471698113,0.1132075471698113
1,9.54,1272.633,0.033470005,0.063130416,68,457.0,0.357499652,6.512217741,3.667822722,0.327897202,2.06897251,0.484362671,1.055898826,1.8847,0.5517,16,167.716134,77.483866,970.8406797,1279.899129,11.03361318,64.1196245256488,45.03026933325853,52,54,2,38,8,6,0.1379310344827586,0.1379310344827586
2,9.45,2583.469667,0.033470005,0.012245124,130,527.22,0.34670299,6.276385094,3.483601638,0.174152871,1.775410098,0.140410752,1.877727376,1.6548,0.6058,36,307.698752,139.981248,1704.856873,2339.795217,11.24901547,119.7176042720958,75.06311679258923,114,122,4,68,20,8,0.1132075471698113,0.1132075471698113
3,9.36,1267.351,0.033470005,0.046259356,68,454.6,0.367622832,6.428867361,3.58455588,0.38558534,2.018271839,0.528989344,1.334010409,1.8951,0.5517,16,167.93572,77.26428,958.7055618,1243.917973,10.7234308,62.56751159283312,43.81189459622676,52,54,2,38,8,6,0.1379310344827586,0.1379310344827586
4,9.01,1348.671333,0.033470005,0.06694001,68,452.77,0.36677683,6.529201455,3.695578335,0.344496147,2.041072734,0.467219498,1.18416243,1.9175,0.5424,18,173.73572,82.18428,995.7236107,1307.862115,11.08357724,63.762945555723846,44.64104711966649,52,54,4,36,8,4,0.1379310344827586,0.1379310344827586
5,9.0,1548.767667,0.077824564,0.5025943,86,613.14,0.197043088,6.097001923,3.23842705,0.330890454,1.911889803,0.155377014,0.0002,1.1221,0.5954,19,244.828822,108.071178,1363.125868,1931.901381,11.16706,100.36426904281832,61.23791014654277,99,102,0,60,18,10,0.1521739130434782,0.1521739130434782
6,8.91,2008.500333,0.033470005,0.066123668,99,520.42,0.242888831,6.104950641,3.302645921,0.139050183,1.89989119,0.437831201,1.959911452,1.7066,0.5954,21,243.088822,104.591178,1354.522093,1836.01248,10.6127889,100.36426904281832,61.23791014654277,99,102,0,60,18,10,0.1521739130434782,0.1521739130434782
7,8.9,1350.655,0.033470005,0.054422772,68,459.31,0.357077603,6.398346798,3.563058885,0.369530622,2.001557001,0.521098042,1.590221557,1.885,0.5246,16,173.942892,81.277108,993.2975322,1271.949273,10.42581371,64.1196245256488,45.04285721900341,52,54,2,36,10,8,0.1666666666666666,0.1666666666666666
8,8.85,2062.969,0.033470005,0.005714391,99,507.21,0.297586438,6.039254192,3.235161684,0.165445227,1.81728741,0.489260721,2.20108267,1.7187,0.5819,17,248.439201,111.530799,1381.513365,2024.844759,11.4398009,101.18076562374604,61.70109785130402,99,102,0,60,18,10,0.1612903225806451,0.1612903225806451
9,8.54,1219.206333,0.033470005,0.054694886,64,503.34,0.342527947,6.182630985,3.354347555,0.397830464,1.967524674,0.465314701,1.081186094,1.709,0.6,14,155.158962,67.721038,866.8398491,1181.99267,10.74538791,63.63374239083635,42.69233450799732,64,66,0,40,10,6,0.1379310344827586,0.1379310344827586
10,8.5,1370.196333,0.033470005,0.057143911,74,459.7,0.345840661,6.410014768,3.583195311,0.369802736,2.007289311,0.51102983,0.508959016,1.8738,0.5738,18,180.41572,82.18428,1013.121716,1355.862115,11.11362389,68.14348561328576,46.61220782781161,58,62,2,42,8,6,0.1290322580645161,0.1290322580645161
11,8.46,848.276,0.033470005,0.333611593,44,491.14,0.407513635,6.649024072,3.760341434,0.519465359,2.164220857,0.212793039,0.78958933,1.6123,0.5263,14,110.531032,54.844968,641.1286681,867.8943172,11.41966207,42.49272297872463,31.7001158840821,28,32,2,22,4,2,0.1666666666666666,0.1666666666666666
12,8.27,1219.206333,0.033470005,0.054694886,64,503.34,0.342527947,6.182630985,3.354347555,0.397830464,1.967524674,0.465314701,1.081186094,1.709,0.6,14,155.158962,67.721038,866.8398491,1181.99267,10.74538791,63.63374239083635,42.69233450799732,64,66,0,40,10,6,0.1379310344827586,0.1379310344827586
13,8.24,1237.82,0.033470005,0.056871797,64,511.6,0.369751034,6.158918983,3.330945763,0.39755835,1.958814802,0.43701486,0.494094465,1.6697,0.6,12,156.898962,71.201038,875.4436242,1277.881571,11.61710519,63.63374239083635,42.69233450799732,64,66,0,40,10,6,0.1379310344827586,0.1379310344827586
14,8.23,1702.321333,0.033470005,0.026939272,90,461.73,0.269452586,6.295822187,3.484145866,0.240548652,1.931837497,0.570894879,0.001019804,1.847,0.5658,20,220.937236,99.142764,1238.650939,1623.900157,10.68355366,82.92842681604651,55.94699695139168,74,78,2,52,12,8,0.1282051282051282,0.1282051282051282
15,8.13,1753.540667,0.033470005,0.214153608,82,454.94,0.190216568,6.155953758,3.353803327,0.536880646,1.959452233,0.07755245,0.112600711,1.2851,0.5517,16,167.93572,77.26428,958.7055618,1243.917973,10.7234308,62.56751159283312,43.81189459622676,52,54,2,38,8,6,0.1379310344827586,0.1379310344827586
16,8.02,1702.321333,0.033470005,0.026939272,90,461.73,0.269452586,6.295822187,3.484145866,0.240548652,1.931837497,0.570894879,0.001019804,1.847,0.5658,20,220.937236,99.142764,1238.650939,1623.900157,10.68355366,82.92842681604651,55.94699695139168,74,78,2,52,12,8,0.1282051282051282,0.1282051282051282
17,8.02,1093.602333,0.033470005,0.165445227,60,510.41,0.30025125,6.490832585,3.632992148,0.376061355,2.057093996,0.184221083,0.002271563,1.4466,0.5957,16,143.234204,65.225796,796.2915453,1111.824072,11.82791566,55.19678395244552,39.32929779645725,44,50,2,32,6,4,0.125,0.125
18,7.95,1895.354,0.033470005,0.271841746,102,601.72,0.419700254,5.996121424,3.199242654,0.266127355,1.942713936,0.267487925,0.071062648,1.0859,0.4808,18,146.714962,66.145038,867.5770539,1093.995034,10.51918302,56.10609130623148,39.1477104199677,48,49,4,28,8,6,0.1666666666666666,0.1538461538461538
19,7.85,1417.189667,0.033470005,0.069389034,74,457.58,0.354537965,6.492803233,3.668911177,0.324359721,2.049347596,0.48708381,0.000707107,1.8863,0.5645,20,186.21572,87.10428,1050.139765,1419.806257,11.45005046,69.33891957617651,47.06806408192631,58,62,4,40,8,4,0.1290322580645161,0.1290322580645161
20,7.83,966.619,0.033470005,0.250344751,52,511.4,0.330412894,6.288385859,3.401423253,0.250616865,2.14882907,0.436470632,0.1414,1.6734,0.5909,16,123.115032,59.660968,667.7836537,999.9662549,11.3632529,53.32115010347079,37.79773749584104,52,60,0,32,6,2,0.1363636363636363,0.1363636363636363
21,7.83,1142.542,0.033470005,0.047619926,58,453.52,0.392400431,6.507800789,3.635169058,0.354292246,2.076666913,0.51102983,0.127617906,1.8956,0.5243,15,146.910548,70.067452,849.1686117,1095.937445,10.64016937,54.76082742907968,37.83683268177246,42,44,2,31,7,5,0.16,0.16
22,7.81,1335.658,0.033470005,0.287896464,84,487.94,0.222435937,6.385023287,3.579385717,0.17197596,1.93626975,0.335788504,0.000754983,1.7828,0.6364,18,192.806134,81.573866,1047.102233,1481.912254,11.22660799,78.67225290950992,55.85695097953493,84,92,2,48,16,6,0.0833333333333333,0.0833333333333333
23,7.81,1518.656333,0.033470005,0.454974374,72,450.48,0.159145791,6.289325196,3.515983188,0.488988607,1.877279116,-0.154560673,0.000412311,1.2795,0.5517,16,167.93572,77.26428,958.7055618,1243.917973,10.7234308,62.56751159283312,43.81189459622676,52,54,2,38,8,6,0.1379310344827586,0.1379310344827586
24,7.79,1172.373333,0.033470005,0.05850448,64,452.78,0.415044386,6.403080491,3.586732791,0.487628038,1.942959361,0.500145275,0.203370229,1.9244,0.4561,16,157.93972,71.07628,921.6899178,1148.019518,10.07034665,59.463285727201736,42.52953628566537,52,54,2,36,10,6,0.1428571428571428,0.1379310344827586
25,7.75,1386.825667,0.033470005,0.035374802,72,460.42,0.280595649,6.441486913,3.602787509,0.223405479,2.084922908,0.562731463,0.279533236,1.8295,0.5574,16,175.949306,79.270694,999.3601258,1293.933623,10.6060133,66.06260538424598,45.17972226760179,56,59,2,40,10,6,0.1290322580645161,0.1290322580645161
26,7.74,1560.979667,0.077824564,0.049796836,80,538.39,0.339081081,6.138405952,3.268903803,0.28054939,1.958974215,0.404905424,0.072917213,1.5584,0.6119,20,201.158892,116.301108,1073.732185,1447.925592,10.80541487,76.06200462367218,48.92763334299885,80,84,2,52,6,4,0.1176470588235294,0.1176470588235294
27,7.72,1424.967333,0.033470005,0.053334317,78,454.73,0.348321796,6.404553987,3.5810184,0.388034365,1.984390656,0.522458612,1.400475237,1.9001,0.5692,18,189.762892,86.197108,1077.032739,1407.893415,10.82994934,70.97191273803197,49.12699864779173,62,64,2,46,8,6,0.1212121212121212,0.1212121212121212
28,7.7,1136.728667,0.033470005,0.244086133,70,483.18,0.345645828,6.452971479,3.607957672,0.413613068,2.072719529,0.38068729,0.0001,1.9115,0.4769,20,171.129306,81.242694,1018.086609,1326.070445,10.20054189,70.86717142135528,51.92127059103021,62,66,4,40,10,6,0.15625,0.15625
29,7.62,1384.909,0.033470005,0.013877807,69,480.76,0.590317821,6.410861042,3.556256039,0.394292984,1.838784706,0.256331256,3.790270147,1.7867,0.4711,19,168.309306,76.630694,993.2881243,1230.029706,10.16553476,63.27461837401966,44.61429485989026,55,55,4,32,10,8,0.1785714285714285,0.1666666666666666
30,7.61,972.3013333,0.033470005,0.237283286,54,506.43,0.337680783,6.500522287,3.643332474,0.574160245,2.104148141,0.232929464,0.833808311,1.606,0.5682,14,130.754204,60.305796,741.8753913,999.8799301,11.36227193,49.70169016103269,37.04941701922164,38,42,2,28,6,4,0.1363636363636363,0.1363636363636363
31,7.6,1407.576,0.033470005,0.029116183,74,450.89,0.373905396,6.390406788,3.555439697,0.371435419,1.941839144,0.526812433,0.023486379,1.9321,0.5469,18,186.422892,86.197108,1047.713686,1383.893415,10.8116673,69.69559854610148,45.84754373200024,58,62,2,40,10,8,0.15625,0.15625
32,7.55,1105.626667,0.033470005,0.043266104,59,466.08,0.585607258,6.592955828,3.721701266,0.522458612,1.989677014,0.269392722,2.602215206,1.8935,0.4653,17,140.474962,63.685038,840.3689768,1038.022963,10.27745508,53.31810429600517,38.79061325016925,45,45,4,26,8,6,0.1739130434782608,0.16
33,7.55,841.9096667,0.033470005,0.303951182,44,464.05,0.459667794,6.695724253,3.802519082,0.517560562,2.215134445,0.361367206,1.1234,1.8039,0.5405,12,108.927032,51.372968,623.5482142,835.904488,11.29600659,41.29728901583389,30.420433423813588,28,32,2,20,6,4,0.1666666666666666,0.1666666666666666
34,7.47,1664.130333,0.033470005,0.368714281,74,453.06,0.215720167,6.040295027,3.235433798,0.560826666,1.994417164,0.217691088,0.061941989,1.2845,0.525,14,109.448239,43.199761,661.8520127,809.0908404,10.1136355,45.64306834403098,31.121470178263426,40,42,0,26,10,2,0.0769230769230769,0.0697674418604651
35,7.37,929.7506667,0.033470005,0.01197301,64,396.99,0.452930527,6.632294512,3.716531103,0.330346226,2.166692756,0.834845323,0.0,2.392,0.566,12,139.476548,56.319452,825.3033069,984.1456209,9.28439265,57.58765187822699,34.774080644855445,48,50,0,42,12,0,0.0689655172413793,0.0689655172413793
36,7.35,1239.065,0.033470005,0.140138638,62,516.21,0.396325946,6.344037226,3.505914975,0.539057557,2.059789733,0.334427934,0.923788883,1.6725,0.56,17,146.708583,69.221417,855.1757206,1140.868379,11.40868379,56.89872679952228,41.71217631055729,41,43,4,30,6,4,0.1428571428571428,0.1428571428571428
37,7.3,1798.314333,0.077824564,0.136601158,86,577.87,0.377586009,6.131050986,3.272713397,0.170887504,1.972899461,0.291433944,1.3291,1.4776,0.6312,24,214.209306,136.520694,1156.432866,1591.895971,11.29004235,83.83259677568334,52.28743368596072,86,90,2,54,6,2,0.1142857142857142,0.1142857142857142
38,7.24,993.939,0.033470005,1.441387118,46,566.97,0.362080417,6.557293402,3.609590356,0.367897939,1.63111501,-0.562731463,18.99251089,0.886,0.5439,8,146.488513,51.001487,903.7953587,951.3144153,8.344863292,57.44510402471991,36.674354687787776,54,54,0,48,8,0,0.0508474576271186,0.0153846153846153
39,7.21,1267.351,0.033470005,0.046259356,68,454.6,0.367622832,6.428867361,3.58455588,0.38558534,2.018271839,0.528989344,1.334010409,1.8951,0.5517,16,167.93572,77.26428,958.7055618,1243.917973,10.7234308,62.56751159283312,43.81189459622676,52,54,2,38,8,6,0.1379310344827586,0.1379310344827586
40,7.21,1235.309667,0.033470005,0.285175326,78,520.62,0.402642525,6.300383087,3.44142399,0.174969212,2.163316301,0.443001364,0.0729,1.1512,0.5968,8,163.89372,62.50628,940.5587253,1166.190046,9.404758437,70.26785176431105,43.19736110259182,58,64,4,42,20,0,0.0571428571428571,0.0571428571428571
41,7.2,1543.003333,0.077824564,0.060409277,80,530.72,0.333681254,6.321535042,3.443328787,0.178506692,2.039813052,0.336332731,0.103392166,1.5727,0.6212,22,198.685306,116.574694,1061.133736,1449.91609,10.98421281,76.06200462367218,48.92763334299885,80,84,4,50,4,4,0.1212121212121212,0.1212121212121212
42,7.18,1143.852667,0.033470005,0.047619926,58,453.34,0.384474843,6.522940115,3.650407435,0.345584602,2.080714219,0.500961617,1.282700004,1.8899,0.5192,16,147.712548,71.803452,857.9588386,1111.93236,10.6916573,55.35854441052505,38.47664879222223,42,44,2,32,6,4,0.16,0.16
43,7.14,552.844,0.033470005,0.708584492,32,394.63,0.441006225,6.510815266,3.550541648,0.481913646,2.303662565,0.917840051,14.79378419,2.3676,0.5811,5,93.844204,35.705796,556.1575432,612.1871491,8.272799313,37.27910731335207,24.25664158709919,36,36,0,34,6,0,0.024390243902439,0.024390243902439
44,7.12,1219.804333,0.033470005,0.040817079,70,442.13,0.322017637,6.509625312,3.656938167,0.319189558,2.10119642,0.593480329,0.428982296,1.9476,0.4603,14,169.500478,72.175522,989.2374559,1186.122326,9.413669254,64.37259308098768,43.41640671408082,58,61,2,38,16,6,0.125,0.1212121212121212
45,6.97,1128.533667,0.033470005,0.052517975,56,468.06,0.468715308,6.458401511,3.583195311,0.355108588,2.113772835,0.516472107,1.289426264,1.8343,0.5532,14,136.54179,64.53821,809.2224796,1063.892387,11.31800411,52.16311044763433,37.30666784500716,40,40,2,32,4,4,0.1304347826086956,0.1304347826086956
46,6.89,2047.231,0.033470005,0.008163416,112,453.42,0.304081796,6.284583885,3.483873752,0.178506692,1.843681677,0.552935364,0.923882574,1.8844,0.5745,24,273.938752,121.021248,1518.596316,2003.882341,10.65894862,103.28934203925994,67.82780300258257,96,102,2,66,16,10,0.1224489795918367,0.1224489795918367
47,6.86,2263.554,0.033470005,0.254154345,110,554.19,0.225691236,6.15026032,3.369858045,0.07401497,1.913320053,0.215514177,0.069894993,1.0138,0.5833,24,267.373166,118.006834,1503.579103,1994.046322,10.38565793,109.5732362251264,66.20513446221106,100,102,6,60,18,10,0.16,0.16
48,6.86,880.1276667,0.033470005,0.291706058,48,513.67,0.402856678,6.371806717,3.500472698,0.458783968,2.209829317,0.399735261,1.728577997,1.6438,0.6203,12,116.827446,66.202554,654.5839596,917.9315541,11.61938676,47.3778688645867,34.66054189039064,48,50,0,32,4,2,0.1,0.1
49,6.84,2010.799333,0.033470005,0.08598798,99,525.92,0.289657041,6.102811826,3.299924783,0.143676118,1.904080604,0.409259246,2.074627796,1.6695,0.5954,19,244.828822,108.071178,1363.125868,1931.901381,11.16706,100.36426904281832,61.23791014654277,99,102,0,60,18,10,0.1521739130434782,0.1521739130434782
50,6.83,2079.448667,0.033470005,0.013333579,64,548.46,0.381169476,6.263250974,3.477887247,0.146397257,1.874884402,0.168710593,0.343208945,1.0848,0.5045,18,277.013784,109.574216,1618.358342,1820.554648,8.200696612,111.37132339354424,68.14801272485398,82,84,0,62,24,8,0.2456140350877192,0.2068965517241379
51,6.83,1476.633667,0.077824564,0.501777958,80,626.62,0.179129833,5.961344456,3.102914348,0.432388924,1.898870666,0.226670846,0.056615457,1.1117,0.5636,12,151.946134,61.273866,872.5574002,1078.053578,9.80048707,59.439424639564805,41.54966474122406,54,56,0,40,14,6,0.1,0.1
52,6.73,715.5566667,0.033470005,0.032925777,46,430.85,0.365967019,6.787249206,3.882248444,0.664502047,2.067521096,0.275923454,4.727540872,1.9597,0.4722,10,98.368239,38.639761,605.7397831,705.0785444,9.792757561,38.8146412192848,27.046676073189232,32,32,0,26,6,2,0.0857142857142857,0.0769230769230769
53,6.71,956.7683333,0.033470005,0.110478227,52,467.8,0.56396822,6.769456769,3.890956087,0.536608532,2.153612917,0.221228568,0.0001,1.8298,0.4762,16,118.880618,53.199382,714.6579064,901.9882921,10.73795586,46.14957722821699,33.285182232100524,38,39,4,22,6,4,0.1578947368421052,0.1428571428571428
54,6.7,899.9833333,0.033470005,0.364632573,48,550.78,0.447649341,6.379409034,3.508364,0.403544855,2.177898656,0.203541167,2.181782918,1.5088,0.6364,14,114.793032,66.036968,617.7152745,847.9597393,11.01246415,44.35452322799509,30.95826437010457,48,50,2,30,2,2,0.1052631578947368,0.1052631578947368
55,6.68,1392.464667,0.033470005,0.042177648,64,477.89,0.460235423,6.183775223,3.373123411,0.556744958,1.920087035,0.550486339,1.112365035,1.855,0.5034,12,192.338408,79.331592,1105.437477,1300.194428,8.966858126,73.94663505848895,49.167143089170416,64,64,0,46,18,10,0.1688311688311688,0.1688311688311688
56,6.67,2798.579,0.033470005,0.042721876,134,526.95,0.143208082,6.049306078,3.288496001,0.07891302,1.813766607,0.421232256,0.285552972,1.701,0.5932,28,331.018682,141.461318,1842.204338,2490.03229,10.55098428,137.0947956948002,78.76118347906177,134,138,0,80,26,14,0.1587301587301587,0.1587301587301587
57,6.67,631.7606667,0.033470005,0.724911324,34,449.59,0.221266392,6.666307656,3.732041593,0.807633937,2.156575357,0.305311751,14.59339875,1.8676,0.625,6,93.377032,33.972968,559.3416876,636.161997,8.835583292,38.65288076120528,25.29487356429273,37,39,2,26,8,0,0.027027027027027,0.024390243902439
58,6.59,1679.734,0.033470005,0.500689503,76,454.68,0.196539133,6.08138422,3.315435273,0.562187235,1.86764714,0.054150658,0.004002499,1.2787,0.4898,14,135.232548,66.883452,803.5426846,999.9882176,10.2039614,49.86345061911221,36.16468152641207,36,36,2,28,6,4,0.1739130434782608,0.1739130434782608
59,6.59,881.6106667,0.033470005,0.271297519,48,518.84,0.41455703,6.294452366,3.429178866,0.536064305,2.197980627,0.440280226,1.486196044,1.6179,0.6203,12,116.937239,66.092761,648.5164006,899.9409759,11.39165792,46.64225251269875,33.73813648411562,48,50,0,32,4,2,0.1,0.1
60,6.52,889.9333333,0.033470005,0.229664098,50,530.03,0.42515396,6.197393706,3.313258362,0.328169315,2.178423963,0.486811696,0.304079907,1.1472,0.5455,11,117.62379,56.90421,697.2259202,874.0540461,9.932432342,48.12272411495498,35.949161344328694,30,30,6,25,5,2,0.1627906976744186,0.1627906976744186
61,6.49,1577.396667,0.033470005,0.087620663,84,448.95,0.443181776,6.336910291,3.508364,0.283814756,2.576907011,0.706679695,0.005297169,1.6443,0.56,22,208.986822,93.173178,1147.923928,1502.056138,10.01370758,79.37631388323084,50.796906932716006,84,86,4,46,12,12,0.1621621621621621,0.1621621621621621
62,6.47,1013.256,0.033470005,0.142587663,49,484.36,0.426177653,6.254875854,3.390538698,0.614160982,2.044450594,0.529261458,0.696468829,1.7788,0.5844,15,113.230239,55.499761,624.6851044,888.905885,11.54423227,45.30921955965234,30.30322100106604,33,39,2,28,0,0,0.1351351351351351,0.1351351351351351
63,6.4,1020.531667,0.033470005,0.123811806,54,502.4,0.358343477,6.229583687,3.375300322,0.473750231,2.149754513,0.54912577,0.0478,1.696,0.5833,12,141.271376,89.448624,772.8032737,1013.989925,10.56239505,53.75810854186164,36.57025551857866,54,56,0,36,6,2,0.125,0.125
